"time","aqa_montesori_nivel_calle.pm25"
"2020-05-29T07:00:00.000Z","3.0964590964590966"
"2020-05-29T08:00:00.000Z","2.836185819070905"
"2020-05-29T09:00:00.000Z","3.0049019607843137"
"2020-05-29T10:00:00.000Z","3.5811965811965814"
"2020-05-29T11:00:00.000Z","4.095588235294118"
"2020-05-29T12:00:00.000Z","5.582926829268293"
"2020-05-29T13:00:00.000Z","8.794653705953827"
"2020-05-29T14:00:00.000Z","15.529341317365269"
"2020-05-29T15:00:00.000Z","17.893617021276597"
"2020-05-29T16:00:00.000Z","17.289506953223768"
"2020-05-29T17:00:00.000Z","14.629051620648259"
"2020-05-29T18:00:00.000Z","12.23826714801444"
"2020-05-29T19:00:00.000Z","8.71515892420538"
"2020-05-29T20:00:00.000Z","5.964634146341464"
"2020-05-29T21:00:00.000Z","6.505507955936353"
"2020-05-29T22:00:00.000Z","7.037758830694275"
"2020-05-29T23:00:00.000Z","8.083028083028083"
"2020-05-30T00:00:00.000Z","11.064242424242424"
"2020-05-30T01:00:00.000Z","10.011002444987776"
"2020-05-30T02:00:00.000Z","10.879081015719468"
"2020-05-30T03:00:00.000Z","10.546341463414635"
"2020-05-30T04:00:00.000Z","11.463444857496903"
"2020-05-30T05:00:00.000Z","12.099756690997568"
"2020-05-30T06:00:00.000Z","11.500604594921402"
"2020-05-30T07:00:00.000Z","10.427536231884059"
"2020-05-30T08:00:00.000Z","7.791463414634146"
"2020-05-30T09:00:00.000Z","5.773170731707317"
"2020-05-30T10:00:00.000Z","4.468864468864469"
"2020-05-30T11:00:00.000Z","3.6992665036674817"
"2020-05-30T12:00:00.000Z","3.2295482295482296"
"2020-05-30T13:00:00.000Z","4.354090354090354"
"2020-05-30T14:00:00.000Z","5.996328029375765"
"2020-05-30T15:00:00.000Z","6.7181372549019605"
"2020-05-30T16:00:00.000Z","4.88984088127295"
"2020-05-30T17:00:00.000Z","3.957055214723926"
"2020-05-30T18:00:00.000Z","4.256723716381418"
"2020-05-30T19:00:00.000Z","3.536764705882353"
"2020-05-30T20:00:00.000Z","2.9596577017114916"
"2020-05-30T21:00:00.000Z","2.31990231990232"
"2020-05-30T22:00:00.000Z","2.6736196319018406"
"2020-05-30T23:00:00.000Z","2.8839506172839506"
"2020-05-31T00:00:00.000Z","3.0097680097680097"
"2020-05-31T01:00:00.000Z","4.176829268292683"
"2020-05-31T02:00:00.000Z","6.389228886168911"
"2020-05-31T03:00:00.000Z","4.611528822055138"
"2020-05-31T04:00:00.000Z","2.7780487804878047"
"2020-05-31T05:00:00.000Z","1.8982843137254901"
"2020-05-31T06:00:00.000Z","2.150735294117647"
"2020-05-31T07:00:00.000Z","2.7230392156862746"
"2020-05-31T08:00:00.000Z","2.700980392156863"
"2020-05-31T09:00:00.000Z","2.8241758241758244"
"2020-05-31T10:00:00.000Z","2.838630806845966"
"2020-05-31T11:00:00.000Z","2.7545787545787546"
"2020-05-31T12:00:00.000Z","2.5503685503685505"
"2020-05-31T13:00:00.000Z","3.4644607843137254"
"2020-05-31T14:00:00.000Z","8.323565323565324"
"2020-05-31T15:00:00.000Z","15.487425149700599"
"2020-05-31T16:00:00.000Z","16.06516587677725"
"2020-05-31T17:00:00.000Z","13.199046483909417"
"2020-05-31T18:00:00.000Z","9.719660194174757"
"2020-05-31T19:00:00.000Z","7.01338199513382"
"2020-05-31T20:00:00.000Z","3.80440097799511"
"2020-05-31T21:00:00.000Z","2.538083538083538"
"2020-05-31T22:00:00.000Z","1.8858895705521472"
"2020-05-31T23:00:00.000Z","1.4184049079754601"
"2020-06-01T00:00:00.000Z","1.4515337423312884"
"2020-06-01T01:00:00.000Z","1.713064713064713"
"2020-06-01T02:00:00.000Z","2.297794117647059"
"2020-06-01T03:00:00.000Z","2.9095354523227384"
"2020-06-01T04:00:00.000Z","4.252450980392157"
"2020-06-01T05:00:00.000Z","5.035409035409035"
"2020-06-01T06:00:00.000Z","5.110294117647059"
"2020-06-01T07:00:00.000Z","4.697560975609756"
"2020-06-01T08:00:00.000Z","3.8300733496332517"
"2020-06-01T09:00:00.000Z","3.1086691086691087"
"2020-06-01T10:00:00.000Z","4.012210012210012"
"2020-06-01T11:00:00.000Z","4.519559902200489"
"2020-06-01T12:00:00.000Z","3.8365853658536584"
"2020-06-01T13:00:00.000Z","3.273399014778325"
"2020-06-01T14:00:00.000Z","2.7042944785276073"
"2020-06-01T15:00:00.000Z","4.097087378640777"
"2020-06-01T16:00:00.000Z","6.547330097087379"
"2020-06-01T17:00:00.000Z","5.442002442002442"
"2020-06-01T18:00:00.000Z","6.13780487804878"
"2020-06-01T19:00:00.000Z","4.922982885085575"
"2020-06-01T20:00:00.000Z","3.0097680097680097"
"2020-06-01T21:00:00.000Z","2.3345543345543347"
"2020-06-01T22:00:00.000Z","2.036855036855037"
"2020-06-01T23:00:00.000Z","1.424908424908425"
"2020-06-02T00:00:00.000Z","1.1397058823529411"
"2020-06-02T01:00:00.000Z","1.136196319018405"
"2020-06-02T02:00:00.000Z","1.0590405904059041"
"2020-06-02T03:00:00.000Z","1.0660146699266504"
"2020-06-02T04:00:00.000Z","1.0942472460220318"
"2020-06-02T05:00:00.000Z","1.6076260762607626"
"2020-06-02T06:00:00.000Z","2.288201160541586"
"2020-06-02T07:00:00.000Z","2.5754601226993863"
"2020-06-02T08:00:00.000Z","2.9096459096459095"
"2020-06-02T09:00:00.000Z","3.486552567237164"
"2020-06-02T10:00:00.000Z","3.675213675213675"
"2020-06-02T11:00:00.000Z","3.7946210268948657"
"2020-06-02T12:00:00.000Z","4.453658536585366"
"2020-06-02T13:00:00.000Z","7.053921568627451"
"2020-06-02T14:00:00.000Z","11.93525179856115"
"2020-06-02T15:00:00.000Z","15.764218009478673"
"2020-06-02T16:00:00.000Z","17.334117647058825"
"2020-06-02T17:00:00.000Z","17.083234244946492"
"2020-06-02T18:00:00.000Z","14.976133651551313"
"2020-06-02T19:00:00.000Z","11.255757575757576"
"2020-06-02T20:00:00.000Z","8.598435462842243"
"2020-06-02T21:00:00.000Z","7.767073170731707"
"2020-06-02T22:00:00.000Z","7.403166869671133"
"2020-06-02T23:00:00.000Z","6.8901098901098905"
"2020-06-03T00:00:00.000Z","6.979192166462668"
"2020-06-03T01:00:00.000Z","6.915544675642595"
"2020-06-03T02:00:00.000Z","6.775335775335775"
"2020-06-03T03:00:00.000Z","6.451219512195122"
"2020-06-03T04:00:00.000Z","6.892682926829268"
"2020-06-03T05:00:00.000Z","7.719512195121951"
"2020-06-03T06:00:00.000Z","6.66217870257038"
"2020-06-03T07:00:00.000Z","5.54390243902439"
"2020-06-03T08:00:00.000Z","4.8463414634146345"
"2020-06-03T09:00:00.000Z","4.21078431372549"
"2020-06-03T10:00:00.000Z","4.182926829268292"
"2020-06-03T11:00:00.000Z","4.343101343101343"
"2020-06-03T12:00:00.000Z","4.616605616605616"
"2020-06-03T13:00:00.000Z","6.908536585365853"
"2020-06-03T14:00:00.000Z","8.888213851761847"
"2020-06-03T15:00:00.000Z","8.62768817204301"
"2020-06-03T16:00:00.000Z","8.311897106109324"
"2020-06-03T17:00:00.000Z","6.9879518072289155"
"2020-06-03T18:00:00.000Z","6.968215158924205"
"2020-06-03T19:00:00.000Z","8.554334554334554"
"2020-06-03T20:00:00.000Z","8.739557739557739"
"2020-06-03T21:00:00.000Z","7.936507936507937"
"2020-06-03T22:00:00.000Z","5.174390243902439"
"2020-06-03T23:00:00.000Z","3.4134969325153373"
"2020-06-04T00:00:00.000Z","1.7200488997555012"
"2020-06-04T01:00:00.000Z","1.4828009828009827"
"2020-06-04T02:00:00.000Z","1.0965770171149145"
"2020-06-04T03:00:00.000Z","0.8445532435740514"
"2020-06-04T04:00:00.000Z","1.2298288508557458"
"2020-06-04T05:00:00.000Z","1.6495726495726495"
"2020-06-04T06:00:00.000Z","2.2316176470588234"
"2020-06-04T07:00:00.000Z","2.1662591687041566"
"2020-06-04T08:00:00.000Z","2.012210012210012"
"2020-06-04T09:00:00.000Z","2.122100122100122"
"2020-06-04T10:00:00.000Z","2.451770451770452"
"2020-06-04T11:00:00.000Z","2.8422982885085575"
"2020-06-04T12:00:00.000Z","3.7034313725490198"
"2020-06-04T13:00:00.000Z","5.416361416361417"
"2020-06-04T14:00:00.000Z","7.750608272506082"
"2020-06-04T15:00:00.000Z","9.992700729927007"
"2020-06-04T16:00:00.000Z","9.738181818181818"
"2020-06-04T17:00:00.000Z","7.135036496350365"
"2020-06-04T18:00:00.000Z","4.28239608801956"
"2020-06-04T19:00:00.000Z","1.4029304029304028"
"2020-06-04T20:00:00.000Z","0.3460122699386503"
